final_h,final_t,L,d_sequence,hash
35.09,138,19,"[4, 3, 3, 4, 4, 4, 4, 4, 4, 3, 3, 4, 3, 4, 3, 4, 3, 4, 4]",fd74baa4656ec85f1befac54e1213c71
35.09,138,19,"[3, 3, 4, 4, 4, 3, 4, 4, 4, 3, 3, 4, 4, 4, 3, 4, 3, 4, 4]",52518e10ef7f1e9e1428edbebf62ef2e
35.09,138,19,"[4, 4, 3, 4, 4, 4, 3, 3, 3, 4, 3, 4, 3, 3, 4, 4, 4, 4, 4]",40c180e7699152546410fe4ed7803998
35.09,138,19,"[4, 4, 4, 3, 3, 3, 3, 4, 4, 4, 3, 4, 4, 4, 4, 3, 4, 4, 3]",51edd81092b8d45f2c2ed057fb556d18
35.09,138,19,"[4, 3, 3, 4, 3, 3, 3, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 4]",6dfa3ced44a59a99b70e7d44a405e91c
35.09,138,19,"[3, 4, 3, 4, 4, 3, 4, 4, 4, 3, 4, 3, 3, 4, 3, 4, 4, 4, 4]",4b0b8829276f717360165c7e65ae1750
35.09,138,19,"[4, 4, 4, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 4, 3, 3]",f6d5d6e2ede9c90f8b323d56fc9adc56
35.09,138,19,"[3, 4, 4, 3, 4, 3, 4, 3, 3, 4, 4, 3, 4, 3, 4, 4, 4, 4, 4]",626d829c17787911031b0760575b7c7d
35.09,138,19,"[3, 3, 4, 4, 3, 4, 3, 3, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 3]",7e0b39282a229c9e8f283d7d1af933d9
35.09,138,19,"[4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3, 4, 4, 4, 4, 3, 3, 3, 4]",812c116f0cd3d338ce5912c184cfb788
35.09,138,19,"[3, 4, 4, 3, 4, 3, 4, 3, 4, 4, 3, 4, 4, 3, 3, 4, 4, 4, 4]",a99560d4f4be939ab6948a224e072f8b
35.09,138,19,"[4, 3, 3, 4, 4, 4, 4, 4, 3, 3, 4, 4, 4, 3, 4, 3, 4, 4, 3]",71e457b159e6bded64c2a6149592719f
35.09,138,19,"[4, 4, 3, 4, 3, 4, 4, 3, 4, 3, 4, 3, 3, 4, 3, 4, 4, 4, 4]",bf4c6b11a92f52aff81f689212202086
35.09,138,19,"[4, 3, 4, 3, 4, 4, 3, 4, 4, 3, 4, 4, 4, 3, 3, 4, 3, 4, 4]",98ea6668e06bdeab95b08df6d6dc5f32
35.09,138,19,"[4, 4, 3, 4, 4, 3, 4, 3, 4, 3, 4, 4, 3, 4, 4, 4, 4, 3, 3]",8c440256523a78ddf106fcdeea0e6c93
35.09,138,19,"[4, 4, 3, 4, 4, 4, 3, 4, 4, 3, 3, 4, 4, 3, 4, 4, 4, 3, 3]",8eab6fd61c908b83c9944b0a902b8acb
35.09,138,19,"[4, 4, 3, 4, 3, 3, 4, 3, 4, 3, 4, 4, 3, 4, 4, 4, 4, 3, 4]",49e36f4109714d0538bd6a81b4358173
35.09,138,19,"[4, 3, 4, 3, 4, 4, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 3, 3, 4]",b0697ddc4ccbe24de57190f2d34b513c
35.09,138,19,"[4, 4, 3, 4, 3, 4, 4, 4, 4, 4, 4, 4, 3, 4, 3, 4, 3, 3, 3]",8975ed286e5f43fc0bbb33f0688e24f8
35.09,138,19,"[4, 3, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 3, 3, 4, 4, 3, 4, 3]",80aadf8901780cb02def46d98b551819
35.09,138,19,"[4, 3, 4, 4, 3, 4, 3, 4, 4, 3, 4, 3, 4, 4, 4, 4, 3, 3, 4]",0acb0dff9188eaf1b3005047d1ab27c8
35.09,138,19,"[4, 3, 4, 4, 4, 3, 3, 4, 4, 4, 4, 4, 3, 3, 3, 4, 3, 4, 4]",98d04bd392e1451465703f2877e67283
35.09,138,19,"[3, 4, 3, 3, 4, 4, 3, 4, 4, 3, 3, 4, 3, 4, 4, 4, 4, 4, 4]",e32a1ddcb036ea3827691f822b8c21d0
35.09,138,19,"[4, 3, 4, 4, 4, 3, 4, 4, 4, 3, 3, 4, 4, 4, 3, 3, 3, 4, 4]",dd73c36c97216f66e60bba2b1c249bed
35.09,138,19,"[3, 3, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 3, 4, 4, 3, 4, 4]",a57bbac449e8de35e8f89261ab94b115
35.09,138,19,"[4, 4, 3, 4, 4, 3, 4, 4, 4, 3, 4, 3, 4, 3, 4, 4, 3, 4, 3]",43a836eea16d69b572846b4b7e6f473c
35.09,138,19,"[3, 3, 4, 4, 3, 4, 3, 4, 4, 4, 3, 4, 4, 4, 3, 4, 3, 4, 4]",98673468fc55ebf9704e271b307467f6
35.09,138,19,"[4, 3, 4, 4, 4, 3, 4, 4, 3, 4, 3, 4, 4, 4, 4, 4, 3, 3, 3]",e62755a2a2a9ed0fe99c70aa04e559dd
35.09,138,19,"[4, 4, 3, 4, 3, 4, 3, 3, 3, 4, 4, 3, 4, 3, 4, 4, 4, 4, 4]",b6668207e7d285f53488d2e6d38b8425
35.09,138,19,"[3, 4, 3, 3, 3, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 3, 3]",89ceb8e477baf7de560feab5bf8a4cc4
35.09,138,19,"[3, 3, 4, 4, 4, 4, 4, 4, 3, 3, 4, 3, 4, 4, 4, 4, 3, 3, 4]",6fde0961ca3e517945a92f69241dea95
35.09,138,19,"[4, 4, 3, 4, 3, 4, 3, 3, 4, 4, 4, 4, 3, 3, 3, 4, 4, 4, 4]",4922657e15fcef482f904d357e9cd3ce
